Customer_ID,Average_Wallet_Balance_(INR),Avg recharge value_(INR),Customer_Age,Gender,Income,City,Avg_transaction_amount_for_bill_payments_(INR),Avg_amount_of_Retail_e-commerce_payments_(INR),Average_duration_of_each_session_in_Min,Average_Transfer_Amount_(INR),No._of_P2P_transfers in a month,Average_Withdrawal_amount_(INR),CIBIL_Score,Automatic_payment_enabled,Max_Transaction_Amount_(INR),Avg_Spend_Per_Month,Automatic_payments_total_amount,Wallet_activated_at,Last_Activity_Date,"high_risk vs low_risk (1= High risk, 0= Low risk)"
CI361079,3359.44,680.11,67,F,>20L,Tier 1,2636.05,350,4.01,1000,5,1580.22,524,No,11154,3492.05,4313,42807,44506,0
CI875785,3460.62,1410.81,23,F,5L-10L,Tier 1,647.8,950,3,1050,3,1307.31,739,No,8190,2103.8,3830,43168,44451,0
CI323484,4400.44,940.36,33,F,5L-10L,Tier 2,2151.59,450,3,1450,1,1306.44,625,Yes,7890,3107.59,1060,42932,44467,0
CI356646,2607.82,984.41,20,F,10L-20L,Tier 1,143.45,750,3.01,1100,10,1405.72,796,No,3795,1399.45,3872,44161,44451,0
CI361186,5590.36,1237.84,54,M,<5L,Tier 1,1028.85,700,2.01,3250,1,982.63,819,No,6570,2234.85,1149,43704,44506,0
CI845760,2293,413.5,67,U,10L-20L,Tier 2,281.7,950,1,1050,6,1105.69,609,Yes,9813,1737.7,3218,43364,44427,0
CI915786,4646.61,1335.87,53,M,>20L,Tier 1,673.63,350,3,1300,1,890.91,505,No,11194,1529.63,589,44225,44484,0
CI844934,3824.49,1061.83,62,M,10L-20L,Tier 1,1400.36,650,4,1350,10,1622.91,615,No,11679,2556.36,254,44440,44493,0
CI836240,841.66,101.33,29,F,<5L,Tier 2,2902.66,3250,2.01,1150,8,965.1,668,No,819,6658.66,4290,43754,44472,0
CI905540,1217.489,994.27,40,F,<5L,Tier 2,178.69,718,1.01,1111,7,1817.56,445,No,10432,1521.69,1126,43494,44455,1
CI464133,3946.44,1102.48,52,F,>20L,Tier 2,3116.99,4400,2.01,1400,7,1396.21,946,No,4898,8022.99,1173,43607,44498,0
CI619290,5815.36,1294.09,38,M,<5L,Tier 1,386.49,900,3,1000,5,980.62,394,No,9225,1792.49,4215,43345,44453,0
CI891815,3906.33,1089.11,61,F,<5L,Tier 2,2219.79,450,2.01,1150,7,738.14,649,Yes,7929,3175.79,4399,43332,44494,0
CI692488,4559.82,1306.94,47,M,5L-10L,Tier 1,2289.49,750,3.01,1350,10,1639.71,410,No,10148,3545.49,3422,44353,44421,0
CI552315,2800.23,720.41,39,M,<5L,Tier 1,3138.18,700,3.01,1050,4,1152.45,1039,No,11878,4344.18,557,43063,44458,0
CI725913,2514.64,468.91,44,F,<5L,Tier 2,2834.2,650,3.01,1300,4,1452.91,596,No,10119,3990.2,3540,42693,44445,0
CI578342,5073.57,1478.19,64,M,<5L,Tier 1,2436.16,400,2.01,1300,5,1315.28,421,Yes,3799,3342.16,1606,44081,44447,0
CI388498,2347.94,854.47,31,M,>20L,Tier 1,1348.14,2850,2,1300,8,761.09,535,No,12007,4704.14,3149,44407,44441,0
CI204469,1032.44,393.44,41,M,5L-10L,Tier 1,2695.88,850,2.01,1450,1,850.12,443,No,6656,4051.88,530,43146,44485,0
CI706529,1869.98,615.49,58,U,5L-10L,Tier 2,589.72,4450,4.01,1150,5,1038.19,609,No,11177,5545.72,4128,42895,44460,0
CI891923,1104.56,116.39,37,F,<5L,Tier 2,715.73,300,3,1200,5,1253.2,986,No,9376,1521.73,1607,43576,44507,0
CI840379,1968.62,1329.62,51,F,10L-20L,Tier 2,3014.34,850,2.01,1050,3,648.23,522,No,5485,4370.34,1715,43186,44500,0
CI503759,2059.92,355.23,18,M,<5L,Tier 2,1622.86,900,4.01,3900,9,1597.03,571,No,10459,3028.86,2154,43148,44451,0
CI139279,3185.61,848.87,26,M,<5L,Tier 2,2831.56,450,2.01,1200,9,934.25,984,No,7132,3787.56,1454,42938,44453,0
CI403436,2533.56,473.64,67,F,<5L,Tier 1,2310.87,950,2,1050,6,1669.3,700,Yes,6268,3766.87,806,42923,44486,0
CI147837,2318.127,785.87,44,M,<5L,Tier 1,2645.86,1001,1.01,1551,4,855.27,754,No,12029,4247.86,734,44037,44456,1
CI236339,3004.82,1182.91,69,F,5L-10L,Tier 1,2290.11,550,1,4800,10,807.03,440,No,6000,3346.11,2371,43138,44443,0
CI660261,984.8,345.8,69,M,10L-20L,Tier 2,1814.77,300,2,1050,4,1208.28,641,Yes,1186,2620.77,3476,43473,44461,0
CI683399,797.84,158.84,34,F,10L-20L,Tier 1,2021.98,350,1.01,1150,9,1480.8,391,No,11238,2877.98,3767,43732,44457,0
CI357389,2554.22,957.61,62,U,<5L,Tier 1,885.18,500,4,1000,2,614.6,933,No,9173,1891.18,2105,44503,44513,0
CI531054,4528.48,972.37,57,M,<5L,Tier 1,1701.39,400,4.01,1150,10,1307.21,437,Yes,12445,2607.39,2854,43539,44421,0
CI624394,3771.6,783.15,49,F,<5L,Tier 1,1617.9,450,2.01,1100,8,983.21,914,No,10396,2573.9,1820,44343,44460,0
CI380492,1695.93,1056.93,32,M,10L-20L,Tier 1,1283.87,300,4,1200,10,1334.49,675,Yes,522,2089.87,2758,44095,44468,0
CI825065,6262.24,1405.81,29,F,<5L,Tier 2,1225.26,300,3.01,1150,7,867.2,862,No,9379,2031.26,1453,44051,44424,0
CI985699,1681.62,1042.62,59,M,5L-10L,Tier 1,585.05,250,3.01,1350,7,1269.06,700,No,4819,1341.05,1096,42851,44427,0
CI838613,2914.485,1071.85,41,F,5L-10L,Tier 1,1771.81,680,3.01,1306,1,1093.03,658,No,2088,3035.81,3938,43175,44454,1
CI321969,2081.13,1442.13,66,F,5L-10L,Tier 1,1826.43,400,1,1000,10,1032.39,729,Yes,4059,2732.43,1798,43862,44462,0
CI179960,1655.72,1016.72,40,M,5L-10L,Tier 1,2219.45,550,1.01,1100,4,1391.09,911,Yes,751,3275.45,3941,44439,44465,0
CI226681,4008.96,1123.32,37,F,>20L,Tier 1,1759,750,1.01,1350,5,1508.15,630,Yes,6275,3015,4210,42835,44459,0
CI879379,3559.731,1296.11,41,F,10L-20L,Tier 2,704.52,2493,4,1353,5,1928.84,416,No,5262,3744.52,4076,43022,44457,1
CI952652,3084.02,1222.51,37,M,<5L,Tier 2,861.92,850,1,1150,1,1206.42,623,Yes,12395,2217.92,3937,43013,44486,0
CI211636,1852.6,1213.6,45,M,<5L,Tier 2,2810.96,450,3,4850,7,1624.49,815,No,10607,3766.96,528,43864,44445,0
CI752699,1579.4,235.1,49,F,5L-10L,Tier 2,1898.91,250,1.01,1400,8,1555.3,642,No,3018,2654.91,263,43935,44471,0
CI498708,4127.88,872.22,18,M,10L-20L,Tier 3,1163.63,600,1,1300,2,1320.91,572,No,1695,2269.63,735,43653,44468,0
CI163351,4679.31,1346.77,53,F,10L-20L,Tier 2,2670.05,250,2.01,1100,8,879.73,764,No,8692,3426.05,838,44338,44473,0
CI815747,2768.46,709.82,36,F,10L-20L,Tier 1,206.82,900,4.01,1250,3,1744.93,669,No,3940,1612.82,600,44297,44501,0
CI500066,2958.42,1159.71,35,F,5L-10L,Tier 1,2139.36,150,4.01,300,10,1224.98,431,Yes,8299,2795.36,3835,44192,44508,0
CI568631,906.37,267.37,65,F,<5L,Tier 2,70.36,2700,2.01,1000,5,1656.5,758,No,9730,3276.36,2723,42859,44421,0
CI285072,2833.36,548.59,50,M,>20L,Tier 2,2004.14,1000,2.01,1150,3,1370.48,512,No,6621,3510.14,1782,42802,44460,0
CI428921,5218.28,1144.82,41,M,<5L,Tier 2,1001.51,350,3.01,1250,7,838.73,637,No,5007,1857.51,1861,43297,44429,0
CI856608,3063.78,1212.39,31,M,<5L,Tier 1,1287.73,800,1,1200,5,887.95,569,No,12998,2593.73,3699,43370,44448,0
CI281427,1400.273,1167.39,58,M,>20L,Tier 2,1171.22,520,2,1485,1,1294.16,856,No,3174,2248.22,1140,43664,44486,1
CI100337,1195.3,556.3,32,M,5L-10L,Tier 2,439.15,800,2,1100,9,1418.86,780,No,12136,1745.15,3846,43368,44446,0
CI181729,5024.36,1096.34,47,M,<5L,Tier 1,708.09,800,1.01,1400,3,992.74,433,No,2793,2014.09,4410,43848,44477,0
CI183931,3813.45,1058.15,59,M,5L-10L,Tier 1,2131.7,300,3,1100,8,616.42,767,No,10803,2937.7,2493,44275,44496,0
CI393500,2130.84,1491.84,49,M,10L-20L,Tier 2,78.31,850,4,1250,5,607.38,605,Yes,11205,1434.31,2020,42977,44425,0
CI460375,1244.49,201.83,42,M,<5L,Tier 1,1591.85,500,4,1000,6,1034.24,353,Yes,5943,2597.85,4193,44467,44478,0
CI528343,4674.48,1008.87,23,M,<5L,Tier 1,2886.61,700,1.01,1200,7,1159.6,955,No,3725,4092.61,4286,44011,44447,0
CI873369,3477.96,709.74,67,M,<5L,Tier 2,1792.92,2050,1.01,1050,2,1585.12,782,No,7530,4348.92,3026,43689,44457,0
CI356648,2054.49,1415.49,43,M,<5L,Tier 2,1663.98,500,1.01,1200,4,672.03,951,Yes,5307,2669.98,2949,44121,44505,0
CI383950,2592.02,976.51,36,M,5L-10L,Tier 1,166.94,3200,1.01,2200,8,1734.79,1015,Yes,6878,3872.94,402,43928,44429,0
CI963659,1652.12,253.28,62,F,<5L,Tier 1,2623.91,350,3.01,1250,10,1046.28,431,No,11536,3479.91,4359,44006,44448,0
CI223985,4345.236,1199.12,53,M,>20L,Tier 2,1544.57,345,3,1391,9,1711.11,889,No,4717,2412.57,222,44419,44438,1
CI388100,2156.406,624.86,57,F,>20L,Tier 1,378.26,430,1.01,1616,9,1483.75,787,Yes,12317,1421.26,479,43839,44434,1
CI935930,2372.06,866.53,52,M,<5L,Tier 1,400.96,400,1.01,1050,7,1303.3,598,No,5579,1306.96,4114,44144,44498,0
CI380594,2985.81,782.27,30,M,10L-20L,Tier 1,2467.66,550,1.01,1400,5,1764.38,547,No,597,3523.66,2823,44158,44468,0
CI972197,1169.46,530.46,34,M,5L-10L,Tier 1,717.35,3200,3.01,1200,2,1305.52,781,No,11952,4423.35,867,43895,44494,0
CI272508,2063.44,356.11,23,M,<5L,Tier 2,3239.42,500,4,1200,9,891.78,962,Yes,12887,4245.42,3739,44213,44424,0
CI127645,1057.29,418.29,47,F,<5L,Tier 1,1113.42,500,1.01,1400,8,722.95,776,Yes,3702,2119.42,3041,43294,44470,0
CI744606,5488.68,1212.42,61,M,<5L,Tier 1,515.15,300,1.01,1200,5,811.97,576,Yes,4074,1321.15,2977,42956,44487,0
CI784655,4229.64,897.66,35,F,5L-10L,Tier 2,2277.7,250,3.01,1050,7,667.21,678,No,478,3033.7,3319,43724,44487,0
CI480102,2867.97,742.99,66,M,<5L,Tier 1,353.9,300,2,1150,8,946.08,950,Yes,12047,1159.9,4146,43806,44491,0
CI422445,5769.32,1282.58,37,U,5L-10L,Tier 2,2808.42,750,1.01,1100,5,972.99,674,Yes,905,4064.42,3915,43623,44458,0
CI136157,2901.14,1131.07,58,F,<5L,Tier 2,3321.84,750,1.01,1350,5,1574.45,960,No,4187,4577.84,1166,42917,44433,0
CI211000,2373.8,433.7,67,F,>20L,Tier 1,1412.13,350,4,1150,8,1585.88,693,No,9602,2268.13,4169,43540,44474,0
CI975579,3817.83,1059.61,28,F,>20L,Tier 2,1284.37,750,2,1200,8,1696.78,573,No,7469,2540.37,1070,44391,44441,0
CI932676,4388.4,937.35,35,M,<5L,Tier 2,2452.04,500,1,1350,2,642.98,501,No,10244,3458.04,1160,43149,44450,0
CI482600,1137.53,498.53,19,M,5L-10L,Tier 2,220.45,850,4.01,1150,10,1283.51,776,No,2699,1576.45,2381,43870,44451,0
CI516762,1604.48,241.37,33,F,<5L,Tier 1,143.48,650,4.01,1000,9,1453.27,891,No,2151,1299.48,4236,42948,44453,0
CI120483,4746.51,1369.17,25,F,<5L,Tier 2,1317.57,900,3.01,1400,5,1746.14,915,No,8844,2723.57,2658,43183,44427,0
CI589103,6158.04,1379.76,27,M,<5L,Tier 1,2842.59,400,4.01,1000,8,1250.12,844,No,1717,3748.59,2298,43687,44472,0
CI862058,1785.39,1146.39,22,M,10L-20L,Tier 1,119.79,350,3.01,1400,8,629.41,758,Yes,7987,975.79,3392,43842,44471,0
CI737335,3751.05,1037.35,50,M,>20L,Tier 1,1555.36,850,2,1250,6,972.02,830,No,12272,2911.36,2450,43062,44453,0
CI132411,1448.52,202.38,64,F,<5L,Tier 2,355.76,800,4,1100,1,1477.07,431,Yes,8460,1661.76,958,43800,44445,0
CI280516,1952.06,656.53,30,M,<5L,Tier 1,1588.8,3300,4.01,1300,8,1325.11,425,No,1581,5394.8,540,42869,44496,0
CI295663,1493.1,284.7,65,M,<5L,Tier 1,824.26,3600,3,1300,6,689.12,713,Yes,9215,4930.26,2845,43009,44459,0
CI715547,1471.72,208.18,40,M,<5L,Tier 2,530.34,400,4,1050,7,1622.18,811,Yes,5075,1436.34,1756,44154,44502,0
CI428104,2319.9,560.3,44,F,<5L,Tier 2,3127.09,800,4,1200,2,1598.42,737,No,2445,4433.09,2137,43376,44441,0
CI779657,3866.46,1075.82,55,M,5L-10L,Tier 2,2299.49,650,3,450,10,1787.34,487,Yes,3575,3455.49,1766,43651,44442,0
CI267710,4446.44,951.86,50,F,5L-10L,Tier 1,2590.51,700,1,650,1,1594.47,880,No,691,3796.51,683,44466,44476,0
CI764891,1824.59,1185.59,44,M,5L-10L,Tier 2,2887.82,900,3.01,1150,10,688.41,914,Yes,6789,4293.82,744,44043,44500,0
CI132619,1450.456,211.27,62,M,<5L,Tier 2,1425.69,510,2.01,1600,1,1806.31,654,No,6167,2491.69,1693,43013,44426,1
CI204149,1545.264,402.84,18,F,5L-10L,Tier 2,866.71,704,3,1482,5,1034.88,539,No,470,2152.71,460,42729,44433,1
CI433522,1717.35,1078.35,49,M,10L-20L,Tier 2,3343.02,850,4,1150,2,716.22,621,No,2242,4699.02,4202,44043,44459,0
CI691760,6438.6,1449.9,52,M,10L-20L,Tier 2,2342.48,550,4.01,1350,2,1332.34,455,No,5530,3398.48,2999,42826,44431,0
CI713797,1488.32,212.33,59,F,<5L,Tier 2,2763.36,850,4,1200,9,1277.02,913,No,8128,4119.36,2944,43454,44503,0
CI145663,972.66,333.66,62,M,<5L,Tier 3,1904.84,650,1.01,1100,10,650.24,920,No,3034,3060.84,1847,43280,44496,0
CI415842,5887.24,1312.06,38,U,<5L,Tier 1,2599.31,700,2.01,1000,6,967.95,528,No,11321,3805.31,1717,44324,44422,0
CI846150,3092.36,613.34,33,F,<5L,Tier 1,2464.07,400,3,1050,9,907.46,488,No,8162,3370.07,2294,43508,44450,0
CI254379,2286.64,411.91,26,F,5L-10L,Tier 1,1024.75,500,2.01,550,1,872.04,565,Yes,12772,2030.75,540,43213,44430,0
CI803290,1347,708,53,F,<5L,Tier 1,2614.12,300,4.01,1200,7,1081.11,783,Yes,4136,3420.12,1679,43230,44424,0
CI511266,3065.34,1213.17,23,F,>20L,Tier 1,2167.23,600,4.01,4550,5,780.32,434,Yes,468,3273.23,3487,43270,44432,0
CI941723,1334.26,347.63,51,F,>20L,Tier 2,1284.01,400,3.01,1000,3,1333.24,703,No,710,2190.01,1708,44175,44497,0
CI636772,6273.32,1408.58,24,F,5L-10L,Tier 1,1256.31,350,2.01,1300,5,1122.45,668,Yes,12618,2112.31,1058,42814,44491,0
CI514813,6412.04,1443.26,23,M,5L-10L,Tier 2,657.3,850,3,1100,5,1105.56,855,Yes,5082,2013.3,1658,43911,44491,0
CI216372,1074.74,435.74,47,F,<5L,Tier 1,3048.19,150,1,1000,5,1698.79,701,No,525,3704.19,1680,43384,44476,0
CI930039,4501.92,1287.64,67,M,<5L,Tier 2,1680.64,1350,3,1300,8,978.81,440,No,4784,3536.64,4407,43050,44485,0
CI573622,5171,1133,18,F,5L-10L,Tier 1,2315.59,900,1.01,1400,9,942.99,683,Yes,7064,3721.59,1679,44358,44478,0
CI913273,2822.6,1091.8,46,M,<5L,Tier 2,2641.11,900,3,4200,9,798.97,511,No,5218,4047.11,3264,43923,44510,0
CI486217,3176.22,1268.61,68,F,10L-20L,Tier 2,130.68,900,4.01,1200,7,1606.37,687,No,8446,1536.68,3330,43394,44469,0
CI397374,6637.04,1499.51,50,F,5L-10L,Tier 2,3347.21,650,1.01,1300,3,1008.38,898,Yes,3793,4503.21,1322,43168,44451,0
CI943162,2502.24,465.81,62,M,<5L,Tier 2,1942.38,1900,3.01,1100,8,1199.23,692,No,9027,4348.38,2409,43751,44501,0
CI833087,1943.2,652.1,35,M,5L-10L,Tier 1,1001.63,500,1.01,1000,2,1494.39,521,No,11277,2007.63,3717,42734,44486,0
CI154175,1332.27,693.27,31,U,<5L,Tier 1,1018.13,450,4,1300,10,788.72,788,Yes,911,1974.13,2385,42751,44435,0
CI433483,4567.23,1309.41,20,F,5L-10L,Tier 1,683.72,750,2,1350,1,1497.61,718,No,5056,1939.72,2544,44072,44468,0
CI458395,1899.6,420.2,33,M,>20L,Tier 1,2858.31,800,3.01,1400,9,1148.01,751,Yes,2866,4164.31,3280,44050,44506,0
CI786402,1479.303,1330.29,38,F,5L-10L,Tier 2,2720.43,330,4.01,1122,4,1895.31,733,No,7487,3656.43,4146,44338,44463,1
CI211162,3319.62,893.54,25,M,5L-10L,Tier 2,2062.49,650,3.01,1150,9,920.68,953,No,5011,3218.49,515,44191,44476,0
CI320325,1279.87,640.87,45,M,10L-20L,Tier 1,403.14,700,1,1000,3,1687.56,888,No,6619,1609.14,1427,43588,44508,0
CI551278,2757.32,529.58,63,M,>20L,Tier 1,2332.04,4050,3.01,1150,6,1358.63,916,No,10816,6888.04,2892,44219,44446,0
CI957885,1278.77,639.77,45,F,5L-10L,Tier 2,136.59,550,2,3450,6,1376.97,559,No,5810,1192.59,601,44366,44441,0
CI277323,2024.82,692.91,48,F,5L-10L,Tier 2,2191.55,750,3.01,1050,6,1774.33,539,No,10574,3447.55,2065,42892,44477,0
CI702037,1756.08,279.27,42,M,<5L,Tier 2,829.11,4350,4,1000,8,1305.94,578,Yes,12609,5685.11,2203,43602,44437,0
CI157879,2600.1,653.7,29,U,5L-10L,Tier 1,2821.29,650,1,1100,7,1131.4,693,No,5248,3977.29,995,42957,44434,0
CI373374,1192.702,348.43,48,U,10L-20L,Tier 2,1884.61,1380,4.01,1409,9,1485.23,502,No,11075,3852.61,1794,43331,44496,1
CI800973,2312.54,836.77,25,F,>20L,Tier 2,2698.27,350,2.01,1200,1,1210.01,460,Yes,5548,3554.27,722,43250,44482,0
CI290512,2074,1435,64,M,<5L,Tier 1,1755.9,400,2.01,3900,4,1372.7,753,No,7935,2661.9,4043,43450,44445,0
CI357610,2339.6,850.3,28,U,>20L,Tier 1,1693.23,400,4,1250,10,1642.31,571,Yes,8412,2599.23,2316,42867,44432,0
CI678735,1628.94,989.94,34,F,<5L,Tier 1,196.98,600,4,4600,3,1286.41,661,No,10266,1302.98,3064,43805,44441,0
CI715472,3941.28,825.57,37,F,<5L,Tier 3,2311.45,3500,2.01,1050,2,1419.85,747,No,8079,6317.45,2013,43097,44498,0
CI283051,1812.4,586.7,43,F,10L-20L,Tier 1,2080.91,900,3,1250,6,960.42,685,Yes,11742,3486.91,3071,43605,44508,0
CI379663,734.622,252.46,51,M,<5L,Tier 1,1446.02,732,1,1169,6,1880.2,935,No,8679,2780.02,946,44196,44508,1
CI810687,2088.64,1449.64,33,U,<5L,Tier 1,310.76,500,1,1400,2,1412.47,468,No,3015,1316.76,813,44223,44459,0
CI690218,4700.6,1015.4,67,F,10L-20L,Tier 2,2794.12,950,1,2600,6,645.8,925,Yes,10930,4250.12,1598,43828,44449,0
CI897333,4785.92,1036.73,45,M,5L-10L,Tier 1,1892.96,450,2.01,1350,10,609.96,449,No,6329,2848.96,2306,43201,44481,0
CI230595,6555.32,1479.08,57,F,5L-10L,Tier 1,602.62,400,2.01,1250,3,1285.02,852,No,5315,1508.62,4001,44090,44466,0
CI963044,2934.6,765.2,50,F,5L-10L,Tier 1,994.8,800,4,1250,7,1548.51,943,No,11131,2300.8,264,44214,44460,0
CI369137,1079.13,146.71,32,M,10L-20L,Tier 2,2847.75,850,1,2850,6,1495.22,847,No,3013,4203.75,1147,43454,44433,0
CI348114,1315.23,225.41,21,M,5L-10L,Tier 1,2724.36,900,2,1450,7,1063.65,987,Yes,1529,4130.36,2373,44418,44481,0
CI761969,1885.86,415.62,48,U,<5L,Tier 2,1093.58,650,2.01,4600,4,1787.95,615,Yes,7425,2249.58,3332,43484,44474,0
CI696829,3174.14,1267.57,62,M,>20L,Tier 2,2974.41,400,4.01,3550,6,1133.99,670,No,7796,3880.41,4461,44082,44498,0
CI694919,3821.13,1060.71,39,F,<5L,Tier 2,1608.84,600,1,1300,1,739.68,486,No,5044,2714.84,4423,44201,44493,0
CI547028,4138.92,874.98,53,M,<5L,Tier 1,2402.26,700,1,1000,8,1449.6,473,No,10551,3608.26,3397,42894,44452,0
CI642962,1260.65,621.65,18,M,10L-20L,Tier 1,1307.01,300,2.01,1100,1,925.44,535,Yes,6960,2113.01,4161,44441,44469,0
CI516984,5921.84,1320.71,43,M,<5L,Tier 1,555.74,350,2,1050,9,1179.1,398,No,5353,1411.74,3246,43450,44459,0
CI660844,3911,818,41,U,<5L,Tier 2,2784.96,650,4.01,1350,7,715.5,754,Yes,11153,3940.96,1326,43003,44428,0
CI582391,1343.9,352.45,67,F,10L-20L,Tier 2,2927.36,550,2.01,1050,4,1566.44,701,No,8903,3983.36,1374,42999,44451,0
CI328445,950.71,311.71,59,M,>20L,Tier 1,1390.31,450,4.01,1150,5,1114.13,777,No,12718,2346.31,3592,43184,44508,0
CI460337,1779.582,778.63,61,U,>20L,Tier 3,1426.27,675,2,1451,1,1634.45,461,No,4638,2640.27,413,43196,44437,1
CI252741,6250.88,1402.97,60,F,<5L,Tier 2,568.15,950,2.01,1050,9,1773.81,675,No,5561,2024.15,664,42842,44489,0
CI432706,1134.12,495.12,22,F,5L-10L,Tier 1,69.77,800,3,1350,4,1693.67,667,No,3753,1375.77,4456,44174,44472,0
CI988724,6505.44,1466.61,22,F,5L-10L,Tier 1,3258.92,2450,2,1450,7,1150.98,982,No,4592,6214.92,2664,43352,44433,0
CI784805,5051.61,1470.87,20,F,>20L,Tier 2,3105.96,700,2.01,1050,2,860.61,644,No,9683,4311.96,3960,42848,44451,0
CI782097,3209.3,1285.15,68,F,5L-10L,Tier 2,358.38,300,2,1050,7,900.31,538,No,5439,1164.38,226,43728,44506,0
CI531271,1146.16,126.79,55,M,5L-10L,Tier 2,1194.08,700,2.01,3150,3,909.65,866,No,5514,2400.08,2054,43387,44472,0
CI936013,3740.58,1033.86,36,F,<5L,Tier 2,572.13,800,4,1200,4,1100.1,469,No,11444,1878.13,2085,42790,44444,0
CI543587,2591.58,650.86,46,F,<5L,Tier 2,2905.43,950,4.01,1200,1,622.74,725,No,7342,4361.43,2242,43681,44476,0
CI107543,5601.56,1240.64,40,F,<5L,Tier 1,376.01,600,1,1050,6,1699.1,720,Yes,9920,1482.01,1888,43342,44450,0
CI170767,2427.64,447.16,36,M,<5L,Tier 1,2989.13,800,3.01,1400,1,1396.76,907,No,6820,4295.13,3848,43298,44500,0
CI556972,5004.69,1455.23,67,F,5L-10L,Tier 1,1688.88,600,1.01,1100,5,1267.16,416,No,2977,2794.88,241,43491,44507,0
CI863983,2787.18,716.06,48,M,>20L,Tier 1,2394.26,800,3,1150,1,1209.87,876,No,7835,3700.26,2784,42892,44454,0
CI339262,3595.6,1478.3,51,M,10L-20L,Tier 2,2011.99,750,3,1000,6,750.72,727,No,6692,3267.99,3521,44318,44455,0
CI624047,2215.56,788.28,45,F,5L-10L,Tier 2,170.26,4000,4.01,1100,10,1260.84,938,No,8020,4676.26,297,42840,44462,0
CI914131,4749.12,1027.53,42,F,5L-10L,Tier 2,852.59,450,3.01,300,1,934.03,754,Yes,4839,1808.59,3955,43803,44510,0
CI145481,1280.56,320.78,34,F,5L-10L,Tier 1,178.99,450,4.01,1400,1,738.1,980,No,12639,1134.99,3006,44467,44507,0
CI365775,1379.24,185.06,50,M,10L-20L,Tier 1,113.32,900,4.01,1050,8,1487.53,1017,Yes,7938,1519.32,2126,44356,44453,0
CI618876,1154.04,128.76,57,U,<5L,Tier 1,1525.04,750,4.01,1100,9,1437.52,527,No,8068,2781.04,2630,43176,44422,0
CI558009,769.46,130.46,50,F,5L-10L,Tier 2,1231.65,350,3.01,1250,4,1047.67,993,No,9091,2087.65,1957,43904,44445,0
CI477386,4310.32,917.83,21,F,5L-10L,Tier 2,2626.77,650,4.01,1150,7,1096.38,617,No,4488,3782.77,1712,43515,44467,0
CI391629,2958.36,773.12,63,F,10L-20L,Tier 2,1860.42,750,4.01,1000,9,660.81,826,No,5133,3116.42,2328,43407,44443,0
CI458023,1382.15,743.15,31,M,5L-10L,Tier 1,2483.21,2400,3.01,1100,7,763.27,434,Yes,2169,5389.21,3577,42813,44509,0
CI514087,2797.52,539.63,65,F,>20L,Tier 1,3102.48,400,1.01,1100,8,1247.09,732,No,8317,4008.48,843,43531,44464,0
CI852566,1332.21,231.07,60,F,5L-10L,Tier 1,758.18,950,2.01,1100,9,827.83,471,No,5216,2214.18,1768,43626,44505,0
CI169656,839.01,200.01,45,M,5L-10L,Tier 1,1273.78,900,3.01,1450,2,1471.44,795,Yes,12977,2679.78,2802,44206,44464,0
CI871740,1784.4,381.8,41,U,5L-10L,Tier 1,3112.65,650,2,1400,1,1504.08,781,No,5082,4268.65,2315,42856,44449,0
CI458411,1631.07,330.69,62,M,>20L,Tier 1,1231.62,900,4.01,1450,5,813.15,1028,Yes,7470,2637.62,1689,43855,44436,0
CI381386,1942.84,325.96,28,F,5L-10L,Tier 1,2297.79,500,1,4200,9,1746.48,893,No,4630,3303.79,1987,43841,44496,0
CI299847,2170.8,382.95,31,M,<5L,Tier 1,1772.35,800,2,1400,5,1414.2,915,No,6653,3078.35,2533,43973,44465,0
CI387078,4160.28,880.32,42,M,10L-20L,Tier 1,2777.63,1450,3.01,1000,4,661.24,919,No,12789,4733.63,716,43710,44508,0
CI676057,1922.52,1283.52,54,M,<5L,Tier 2,1752.17,2950,3,1400,6,1219.3,893,Yes,2299,5208.17,2592,42901,44449,0
CI952228,1499.41,860.41,58,U,>20L,Tier 2,504,600,1,1050,7,1369.42,555,Yes,3767,1610,2578,44080,44510,0
CI134106,1182.1,271.55,47,M,10L-20L,Tier 1,2912.59,900,3,1000,6,1183.74,902,No,2506,4318.59,2887,43657,44488,0
CI205822,862.03,223.03,40,M,5L-10L,Tier 2,1644.95,250,4,1400,9,1605.43,684,Yes,4961,2400.95,2754,43187,44510,0
CI259151,2675.42,1018.21,51,M,<5L,Tier 1,1470.19,500,4,1400,3,1217.23,984,Yes,11933,2476.19,1444,44330,44477,0
CI934821,4348.26,1236.42,46,F,10L-20L,Tier 1,2154.52,4550,3,1300,6,1377.15,711,Yes,4470,7210.52,2451,43074,44444,0
CI664916,2814.56,543.89,20,F,5L-10L,Tier 3,2114.58,500,4.01,1150,3,1190.33,762,Yes,1724,3120.58,3509,43979,44448,0
CI687888,2593.46,977.23,26,M,5L-10L,Tier 1,2824.44,750,3,1400,10,608.25,762,Yes,1693,4080.44,2746,43178,44465,0
CI168170,1612.04,486.52,66,M,<5L,Tier 2,141.11,300,3,1050,1,786.45,435,No,4931,947.11,1888,43556,44487,0
CI786897,1514.66,875.66,19,F,5L-10L,Tier 1,2353.84,450,2.01,1200,9,685.87,410,Yes,6449,3309.84,2454,42813,44449,0
CI455732,1915.88,1276.88,19,M,5L-10L,Tier 1,2138.88,700,2,1150,8,1532.66,635,No,12856,3344.88,2369,43319,44423,0
